activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18954435,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,N#Cc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc(N3CCOCC3)cc2)C2CCC2)c(Cl)c1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '15.95', 'le': '0.30', 'lle': '1.47', 'sei': '11.39'}",CHEMBL4561552,,CHEMBL4561552,8.38,False,http://www.openphacts.org/units/Nanomolar,3162016,=,1,True,=,,EC50,nM,,4.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,4.2
,18954436,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,N#Cc1cc(Cl)ccc1/C(=C(\c1ccc(/C=C/C(=O)O)cc1)c1ccc2scnc2c1)C1CCC1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '18.91', 'le': '0.37', 'lle': '1.72', 'sei': '12.70'}",CHEMBL4527199,,CHEMBL4527199,9.40,False,http://www.openphacts.org/units/Nanomolar,3162017,=,1,True,=,,EC50,nM,,0.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.4
,18954437,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,N#Cc1cc(Cl)ccc1/C(=C(\c1ccc(/C=C/C(=O)O)cc1)c1ccc2nccn2c1)C1CCC1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '17.43', 'le': '0.33', 'lle': '1.65', 'sei': '10.67'}",CHEMBL4531957,,CHEMBL4531957,8.37,False,http://www.openphacts.org/units/Nanomolar,3162018,=,1,True,=,,EC50,nM,,4.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,4.3
,18954438,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,N#Cc1cc(Cl)ccc1/C(=C(\c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cncs2)cc1)C1CCC1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '16.67', 'le': '0.32', 'lle': '0.53', 'sei': '11.79'}",CHEMBL4582772,,CHEMBL4582772,8.72,False,http://www.openphacts.org/units/Nanomolar,3162019,=,1,True,=,,EC50,nM,,1.9,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1.9
,18954439,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,N#Cc1cc(Cl)ccc1/C(=C(\c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cn[nH]c2)cc1)C1CCC1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '17.70', 'le': '0.33', 'lle': '1.50', 'sei': '9.98'}",CHEMBL4455108,,CHEMBL4455108,8.96,False,http://www.openphacts.org/units/Nanomolar,3162020,=,1,True,=,,EC50,nM,,1.1,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1.1
,18954440,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,N#Cc1cc(Cl)ccc1/C(=C(\c1ccc(/C=C/C(=O)O)cc1)c1ccc(N2CCOCC2)cc1)C1CCC1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '15.81', 'le': '0.30', 'lle': '1.39', 'sei': '11.28'}",CHEMBL4457003,,CHEMBL4457003,8.30,False,http://www.openphacts.org/units/Nanomolar,3162021,=,1,True,=,,EC50,nM,,5.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,5.0
,18954441,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc3scnc3c2)C2CCC2)c(Cl)c1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '18.72', 'le': '0.37', 'lle': '1.58', 'sei': '15.82'}",CHEMBL4464136,,CHEMBL4464136,9.40,False,http://www.openphacts.org/units/Nanomolar,3162022,=,1,True,=,,EC50,nM,,0.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.4
,18954442,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc3nccn3c2)C2CCC2)c(Cl)c1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '19.64', 'le': '0.37', 'lle': '2.67', 'sei': '14.92'}",CHEMBL4474820,,CHEMBL4474820,9.52,False,http://www.openphacts.org/units/Nanomolar,3162023,=,1,True,=,,EC50,nM,,0.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.3
,18954443,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc(-c3cncs3)cc2)C2CCC2)c(Cl)c1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '17.23', 'le': '0.34', 'lle': '0.77', 'sei': '15.31'}",CHEMBL4442838,,CHEMBL4442838,9.10,False,http://www.openphacts.org/units/Nanomolar,3162024,=,1,True,=,,EC50,nM,,0.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.8
,18954444,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc(-c3cn[nH]c3)cc2)C2CCC2)c(Cl)c1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '17.27', 'le': '0.33', 'lle': '1.22', 'sei': '11.73'}",CHEMBL4519174,,CHEMBL4519174,8.82,False,http://www.openphacts.org/units/Nanomolar,3162025,=,1,True,=,,EC50,nM,,1.5,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1.5
,18954445,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc(N3CCOCC3)cc2)C2CCC2)c(Cl)c1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '17.40', 'le': '0.33', 'lle': '2.18', 'sei': '15.63'}",CHEMBL4448909,,CHEMBL4448909,9.22,False,http://www.openphacts.org/units/Nanomolar,3162026,=,1,True,=,,EC50,nM,,0.6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.6
,18954446,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)/C=C/c1ccc(/C(=C(\c2ccc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc3scnc3c2)cc1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '16.67', 'le': '0.33', 'lle': '0.17', 'sei': '17.93'}",CHEMBL4577104,,CHEMBL4577104,9.00,False,http://www.openphacts.org/units/Nanomolar,3162027,=,1,True,=,,EC50,nM,,1.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1.0
,18954447,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)/C=C/c1ccc(/C(=C(\c2ccc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc3nccn3c2)cc1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '16.87', 'le': '0.33', 'lle': '0.96', 'sei': '16.16'}",CHEMBL4444687,,CHEMBL4444687,8.82,False,http://www.openphacts.org/units/Nanomolar,3162028,=,1,True,=,,EC50,nM,,1.5,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1.5
,18954448,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)/C=C/c1ccc(/C(=C(\c2ccc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(-c3cn[nH]c3)cc2)cc1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '15.15', 'le': '0.29', 'lle': '-0.29', 'sei': '12.61'}",CHEMBL4467689,,CHEMBL4467689,8.32,False,http://www.openphacts.org/units/Nanomolar,3162029,=,1,True,=,,EC50,nM,,4.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,4.8
,18954449,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)/C=C/c1ccc(/C(=C(\c2ccc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(N3CCOCC3)cc2)cc1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '15.35', 'le': '0.30', 'lle': '0.67', 'sei': '17.52'}",CHEMBL4440665,,CHEMBL4440665,8.72,False,http://www.openphacts.org/units/Nanomolar,3162030,=,1,True,=,,EC50,nM,,1.9,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1.9
,18954450,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)/C=C/c1ccc(/C(=C(\c2ncc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc3scnc3c2)cc1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '16.56', 'le': '0.33', 'lle': '0.74', 'sei': '14.20'}",CHEMBL4455921,,CHEMBL4455921,8.96,False,http://www.openphacts.org/units/Nanomolar,3162031,=,1,True,=,,EC50,nM,,1.1,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1.1
,18954451,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)/C=C/c1ccc(/C(=C(\c2ncc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(-c3cncs3)cc2)cc1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '15.61', 'le': '0.31', 'lle': '0.12', 'sei': '14.04'}",CHEMBL4437503,,CHEMBL4437503,8.85,False,http://www.openphacts.org/units/Nanomolar,3162032,=,1,True,=,,EC50,nM,,1.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1.4
,18954452,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)/C=C/c1ccc(/C(=C(\c2ncc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(-c3cn[nH]c3)cc2)cc1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '15.55', 'le': '0.30', 'lle': '0.55', 'sei': '10.84'}",CHEMBL4572383,,CHEMBL4572383,8.55,False,http://www.openphacts.org/units/Nanomolar,3162033,=,1,True,=,,EC50,nM,,2.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,2.8
,18954453,[],CHEMBL4332083,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal-stripped FBS incubated for 4 hrs by IRDye 800CW/DRAQ5 dye based in-cell Western assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)/C=C/c1ccc(/C(=C(\c2ncc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(N3CCOCC3)cc2)cc1,,,CHEMBL4330100,Bioorg Med Chem Lett,2019.0,"{'bei': '14.74', 'le': '0.29', 'lle': '0.94', 'sei': '13.39'}",CHEMBL4554587,,CHEMBL4554587,8.39,False,http://www.openphacts.org/units/Nanomolar,3162034,=,1,True,=,,EC50,nM,,4.1,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,4.1
,19114222,[],CHEMBL4371246,Binding affinity to human GST-tagged estrogen receptor alpha ligand binding domain after 1 hr by TR-FRET assay,B,,,BAO_0000188,BAO_0000357,single protein format,OC[C@H]1CC[C@H](c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,"{'bei': '31.70', 'le': '0.60', 'lle': '3.88', 'sei': '16.16'}",CHEMBL4526434,,CHEMBL4526434,6.54,False,http://www.openphacts.org/units/Nanomolar,3189553,=,1,True,=,,EC50,nM,,289.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,289.0
,19114233,[],CHEMBL4371256,Agonist activity at GAL4 DNA binding domain fused full-length chimeric estrogen receptor alpha (unknown origin) by FRET-based assay,B,,,BAO_0000188,BAO_0000357,single protein format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL4371004,J Med Chem,2018.0,"{'bei': '36.60', 'le': '0.68', 'lle': '6.36', 'sei': '24.64'}",CHEMBL135,ESTRADIOL,CHEMBL135,9.97,True,http://www.openphacts.org/units/Nanomolar,3189542,=,1,True,=,,EC50,nM,,0.107,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,0.568,0.107
,19114234,[],CHEMBL4371256,Agonist activity at GAL4 DNA binding domain fused full-length chimeric estrogen receptor alpha (unknown origin) by FRET-based assay,B,,,BAO_0000188,BAO_0000357,single protein format,OC[C@H]1CC[C@H](c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,"{'bei': '29.24', 'le': '0.55', 'lle': '3.37', 'sei': '14.91'}",CHEMBL4526434,,CHEMBL4526434,6.03,False,http://www.openphacts.org/units/Nanomolar,3189553,=,1,True,=,,EC50,nM,,930.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,930.0
,19114258,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL4371004,J Med Chem,2018.0,"{'bei': '34.91', 'le': '0.65', 'lle': '5.90', 'sei': '23.50'}",CHEMBL135,ESTRADIOL,CHEMBL135,9.51,False,http://www.openphacts.org/units/Nanomolar,3189542,=,1,True,=,,EC50,nM,,0.31,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.31
,19114259,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL4371004,J Med Chem,2018.0,"{'bei': '23.56', 'le': '0.43', 'lle': '2.69', 'sei': '8.78'}",CHEMBL334773,DIARYLPROPIONITRILE,CHEMBL334773,5.64,False,http://www.openphacts.org/units/Nanomolar,3189543,=,1,True,=,,EC50,nM,,2300.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,2300.0
Not Determined,19114260,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C1CCC(c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4588840,,CHEMBL4588840,,False,,3189544,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Determined,19114261,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc([C@H]2CC[C@H](O)CC2)cc1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4528491,,CHEMBL4528491,,False,,3189545,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Determined,19114262,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]1(O)CC[C@@H](c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4592747,,CHEMBL4592747,,False,,3189546,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Determined,19114263,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,ON=C1CCC(c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4552891,,CHEMBL4552891,,False,,3189547,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,19114264,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,C=C1CCC(c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4561540,,CHEMBL4561540,,False,http://www.openphacts.org/units/Nanomolar,3189548,>,1,True,>,,EC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,10000.0
,19114265,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CC1CCC(c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4453541,,CHEMBL4453541,,False,http://www.openphacts.org/units/Nanomolar,3189549,>,1,True,>,,EC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,10000.0
Not Determined,19114266,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,C=C1CCC(c2ccc(O)c(C=O)c2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4444171,,CHEMBL4444171,,False,,3189550,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Determined,19114267,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,C=C1CCC(c2ccc(O)c(/C=N/O)c2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4554635,,CHEMBL4554635,,False,,3189551,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Determined,19114268,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,OC[C@]1(O)CC[C@H](c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4459147,,CHEMBL4459147,,False,,3189552,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,19114269,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,OC[C@H]1CC[C@H](c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,"{'bei': '22.74', 'le': '0.43', 'lle': '2.03', 'sei': '11.59'}",CHEMBL4526434,,CHEMBL4526434,4.69,False,http://www.openphacts.org/units/Nanomolar,3189553,=,1,True,=,,EC50,nM,,20400.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,20400.0
Not Determined,19114270,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc([C@]23CC[C@H](CC2)CO3)cc1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4458536,,CHEMBL4458536,,False,,3189554,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,19114271,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,OCC1CC=C(c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4593988,,CHEMBL4593988,,False,http://www.openphacts.org/units/Nanomolar,3189555,>,1,True,>,,EC50,nM,,20000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,20000.0
Not Determined,19114272,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCOC(=O)C=C1CCC(c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4472153,,CHEMBL4472153,,False,,3189556,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Determined,19114273,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,OCC=C1CCC(c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4581589,,CHEMBL4581589,,False,,3189557,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,19114274,[],CHEMBL4371262,Agonist activity at estrogen receptor alpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,OCCC1CCC(c2ccc(O)cc2)CC1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL4442761,,CHEMBL4442761,,False,http://www.openphacts.org/units/Nanomolar,3189558,>,1,True,>,,EC50,nM,,50000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,50000.0
Not Determined,19114292,[],CHEMBL4371263,Antagonist activity at estrogen receptor alpha (unknown origin) assessed as inhibition of estradiol-induced response after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL135,ESTRADIOL,CHEMBL135,,False,,3189542,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,19114293,[],CHEMBL4371263,Antagonist activity at estrogen receptor alpha (unknown origin) assessed as inhibition of estradiol-induced response after 22 hrs by cell-based luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL4371004,J Med Chem,2018.0,,CHEMBL334773,DIARYLPROPIONITRILE,CHEMBL334773,,False,http://www.openphacts.org/units/Nanomolar,3189543,>,1,True,>,,EC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,10000.0
